Date, Open, High, Low, Close
10/02/84, 163.59, 165.24, 163.55, 163.59
10/01/84, 164.62, 166.10, 164.48, 164.62
09/28/84, 166.10, 166.96, 165.77, 166.10
09/27/84, 166.96, 167.18, 166.28, 166.96
09/26/84, 166.28, 167.20, 165.61, 166.28
09/25/84, 165.62, 165.97, 164.45, 165.62
09/24/84, 165.28, 166.12, 164.98, 165.28
09/21/84, 165.67, 168.67, 165.66, 165.67
09/20/84, 167.47, 167.47, 166.70, 167.47
09/19/84, 166.94, 166.94, 166.89, 166.94
09/18/84, 167.65, 168.87, 167.64, 167.65
09/17/84, 168.87, 169.37, 167.99, 168.87
09/14/84, 168.78, 169.65, 167.94, 168.78
09/13/84, 167.94, 167.94, 164.68, 167.94
09/12/84, 164.68, 164.81, 164.14, 164.68
09/11/84, 164.45, 166.17, 164.26, 164.45
09/10/84, 164.26, 165.05, 164.26, 164.26
09/07/84, 164.37, 166.31, 164.22, 164.37
09/06/84, 165.65, 165.95, 164.29, 165.65
09/05/84, 164.29, 164.88, 163.84, 164.29
09/04/84, 164.88, 166.68, 164.73, 164.88
08/31/84, 166.68, 166.68, 165.78, 166.68
08/30/84, 166.60, 167.19, 166.55, 166.60
08/29/84, 167.10, 168.21, 167.03, 167.10
08/28/84, 167.40, 167.43, 166.21, 167.40
08/27/84, 166.44, 167.51, 165.81, 166.44
08/24/84, 167.51, 167.52, 167.12, 167.51
08/23/84, 167.12, 167.78, 166.61, 167.12
08/22/84, 167.06, 168.80, 166.92, 167.06
08/21/84, 167.83, 168.22, 164.93, 167.83
08/20/84, 164.94, 164.94, 163.76, 164.94
08/17/84, 164.14, 164.61, 163.78, 164.14
08/16/84, 163.77, 164.42, 162.75, 163.77
08/15/84, 162.80, 164.42, 162.75, 162.80
08/14/84, 164.42, 166.09, 164.28, 164.42
08/13/84, 165.43, 165.49, 163.98, 165.43
08/10/84, 165.42, 168.59, 165.24, 165.42
08/09/84, 165.54, 165.88, 161.47, 165.54
08/08/84, 161.75, 163.87, 161.75, 161.75
08/07/84, 162.71, 163.58, 160.81, 162.71
08/06/84, 162.60, 165.27, 162.09, 162.60
08/03/84, 162.35, 162.56, 157.99, 162.35
08/02/84, 157.99, 157.99, 154.08, 157.99
08/01/84, 154.08, 154.08, 150.66, 154.08
07/31/84, 150.66, 151.77, 149.65, 150.66
07/30/84, 150.19, 151.19, 150.14, 150.19
07/27/84, 151.19, 151.38, 149.99, 151.19
07/26/84, 150.08, 150.16, 148.83, 150.08
07/25/84, 148.83, 149.30, 147.26, 148.83
07/24/84, 147.82, 149.28, 147.78, 147.82
07/23/84, 148.95, 149.55, 147.85, 148.95
07/20/84, 149.55, 158.58, 149.07, 149.55
07/19/84, 150.37, 151.40, 150.27, 150.37
07/18/84, 151.40, 152.38, 151.11, 151.40
07/17/84, 152.38, 152.60, 151.26, 152.38
07/16/84, 151.60, 151.30, 150.14, 151.60
07/13/84, 150.88, 151.16, 150.03, 150.88
07/12/84, 150.03, 151.06, 149.63, 150.03
07/11/84, 150.56, 152.50, 151.46, 150.56
07/10/84, 152.89, 153.53, 152.57, 152.89
07/09/84, 153.36, 153.53, 151.44, 153.36
07/06/84, 152.24, 152.76, 151.63, 152.24
07/05/84, 152.76, 153.87, 152.71, 152.76
07/03/84, 153.70, 153.86, 153.10, 153.70
07/02/84, 153.20, 153.22, 152.44, 153.20
06/29/84, 153.18, 153.95, 153.21, 153.18
06/28/84, 152.84, 153.07, 151.62, 152.84
06/27/84, 151.64, 152.88, 151.30, 151.64
06/26/84, 152.71, 153.97, 152.47, 152.71
06/25/84, 153.97, 154.50, 154.04, 153.97
06/22/84, 154.47, 154.92, 153.89, 154.47
06/21/84, 154.51, 155.64, 154.05, 154.51
06/20/84, 154.84, 154.84, 150.96, 154.84
06/19/84, 152.61, 153.00, 151.73, 152.61
06/18/84, 151.73, 151.92, 148.53, 151.73
06/15/84, 149.03, 150.56, 149.42, 149.03
06/14/84, 150.39, 151.89, 150.70, 150.39
06/13/84, 152.13, 152.85, 151.86, 152.13
06/12/84, 152.19, 153.07, 151.61, 152.19
06/11/84, 153.06, 155.17, 153.00, 153.06
06/08/84, 155.17, 155.20, 154.64, 155.17
06/07/84, 154.92, 155.11, 154.36, 154.92
06/06/84, 155.01, 155.03, 153.38, 155.01
06/05/84, 153.65, 154.34, 153.28, 153.65
06/04/84, 154.34, 155.10, 153.24, 154.34
06/01/84, 153.24, 153.24, 150.55, 153.24
05/31/84, 150.55, 150.69, 149.76, 150.55
05/30/84, 150.35, 151.43, 148.68, 150.35
05/29/84, 150.29, 151.86, 149.95, 150.29
05/25/84, 151.62, 152.02, 150.85, 151.62
05/24/84, 151.23, 153.15, 150.80, 151.23
05/23/84, 153.15, 154.02, 153.10, 153.15
05/22/84, 153.88, 154.73, 152.99, 153.88
05/21/84, 154.73, 156.11, 154.63, 154.73
05/18/84, 155.78, 156.77, 155.24, 155.78
05/17/84, 156.57, 157.99, 156.15, 156.57
05/16/84, 157.99, 158.41, 157.83, 157.99
05/15/84, 158.00, 158.27, 157.29, 158.00
05/14/84, 157.50, 158.49, 157.20, 157.50
05/11/84, 158.49, 160.00, 157.42, 158.49
05/10/84, 160.00, 160.45, 159.61, 160.00
05/09/84, 160.11, 161.31, 159.39, 160.11
05/08/84, 160.52, 160.52, 159.14, 160.52
05/07/84, 159.47, 159.48, 158.63, 159.47
05/04/84, 159.11, 161.20, 158.33, 159.11
05/03/84, 161.20, 161.90, 160.95, 161.20
05/02/84, 161.90, 162.11, 161.41, 161.90
05/01/84, 161.68, 161.69, 160.05, 161.68
04/30/84, 160.05, 160.43, 159.30, 160.05
04/27/84, 159.89, 160.69, 159.77, 159.89
04/26/84, 160.30, 160.50, 158.65, 160.30
04/25/84, 158.65, 158.77, 157.80, 158.65
04/24/84, 158.07, 158.38, 156.63, 158.07
04/23/84, 156.80, 158.05, 156.79, 156.80
04/19/84, 158.02, 159.02, 157.10, 158.02
04/18/84, 157.90, 158.97, 157.64, 157.90
04/17/84, 158.97, 169.59, 158.32, 158.97
04/16/84, 158.32, 158.35, 156.49, 158.32
04/13/84, 157.31, 158.87, 157.13, 157.31
04/12/84, 157.73, 157.74, 154.17, 157.73
04/11/84, 155.00, 156.31, 154.90, 155.00
04/10/84, 155.87, 156.57, 155.45, 155.87
04/09/84, 155.45, 155.86, 154.71, 155.45
04/06/84, 155.48, 155.48, 154.12, 155.48
04/05/84, 155.04, 158.10, 154.96, 155.04
04/04/84, 157.54, 158.11, 157.29, 157.54
04/03/84, 157.66, 158.27, 157.17, 157.66
04/02/84, 157.98, 159.87, 157.63, 157.98
03/30/84, 159.18, 159.52, 158.92, 159.18
03/29/84, 159.52, 160.46, 159.52, 159.52
03/28/84, 159.88, 159.90, 157.30, 159.88
03/27/84, 157.30, 157.30, 156.61, 157.30
03/26/84, 156.67, 157.18, 156.31, 156.67
03/23/84, 156.86, 156.90, 156.05, 156.86
03/22/84, 156.69, 158.67, 156.61, 156.69
03/21/84, 158.66, 159.26, 158.59, 158.66
03/20/84, 158.86, 159.17, 157.78, 158.86
03/19/84, 157.78, 159.27, 157.28, 157.78
03/16/84, 159.27, 160.45, 157.41, 159.27
03/15/84, 157.41, 158.05, 156.73, 157.41
03/14/84, 156.77, 157.17, 156.22, 156.77
03/13/84, 156.78, 157.93, 156.34, 156.78
03/12/84, 156.34, 156.35, 154.35, 156.34
03/09/84, 154.35, 155.19, 153.17, 154.35
03/08/84, 155.19, 155.80, 154.35, 155.19
03/07/84, 154.57, 156.25, 153.81, 154.57
03/06/84, 156.25, 158.37, 156.21, 156.25
03/05/84, 157.89, 159.24, 157.59, 157.89
03/02/84, 159.24, 159.90, 158.19, 159.24
03/01/84, 158.19, 158.19, 156.77, 158.19
02/29/84, 157.06, 158.27, 156.41, 157.06
02/28/84, 156.82, 159.30, 156.59, 156.82
02/27/84, 159.30, 159.58, 157.08, 159.30
02/24/84, 157.51, 157.51, 154.29, 157.51
02/23/84, 154.29, 154.45, 152.13, 154.29
02/22/84, 154.31, 155.10, 153.94, 154.31
02/21/84, 154.64, 155.74, 154.47, 154.64
02/17/84, 155.74, 156.80, 155.51, 155.74
02/16/84, 156.13, 156.44, 155.44, 156.13
02/15/84, 156.25, 157.48, 156.10, 156.25
02/14/84, 156.61, 156.61, 154.95, 156.61
02/13/84, 154.95, 156.32, 154.13, 154.95
02/10/84, 156.30, 156.52, 155.42, 156.30
02/09/84, 155.42, 156.17, 154.30, 155.42
02/08/84, 155.85, 158.65, 155.07, 155.85
02/07/84, 158.74, 158.81, 157.01, 158.74
02/06/84, 158.08, 160.91, 158.02, 158.08
02/03/84, 160.91, 163.98, 160.82, 160.91
02/02/84, 163.36, 163.36, 162.24, 163.36
02/01/84, 162.74, 164.00, 162.27, 162.74
01/31/84, 163.41, 163.60, 162.03, 163.41
01/30/84, 162.87, 164.67, 162.40, 162.87
01/27/84, 163.94, 164.33, 163.07, 163.94
01/26/84, 164.24, 165.55, 164.12, 164.24
01/25/84, 164.84, 167.12, 164.74, 164.84
01/24/84, 165.94, 166.35, 164.84, 165.94
01/23/84, 164.87, 166.21, 164.83, 164.87
01/20/84, 166.21, 167.06, 165.87, 166.21
01/19/84, 167.04, 167.65, 166.67, 167.04
01/18/84, 167.55, 168.34, 167.02, 167.55
01/17/84, 167.83, 167.84, 167.01, 167.83
01/16/84, 167.18, 167.55, 166.77, 167.18
01/13/84, 167.02, 168.52, 166.82, 167.02
01/12/84, 167.75, 167.91, 167.68, 167.75
01/11/84, 167.79, 167.58, 167.33, 167.79
01/10/84, 167.95, 169.52, 168.64, 167.95
01/09/84, 168.90, 169.46, 168.48, 168.90
01/06/84, 169.28, 169.31, 168.49, 169.28
01/05/84, 168.81, 169.10, 166.78, 168.81
01/04/84, 166.78, 166.78, 164.04, 166.78
01/03/84, 164.04, 164.93, 163.98, 164.04
12/30/83, 164.93, 165.93, 163.53, 164.93
12/29/83, 164.86, 166.67, 163.97, 164.86
12/28/83, 165.34, 166.26, 163.44, 165.34
12/27/83, 164.76, 165.40, 162.82, 164.76
12/23/83, 163.22, 163.19, 162.96, 163.22
12/22/83, 163.27, 165.08, 162.11, 163.27
12/21/83, 163.56, 164.50, 161.38, 163.56
12/20/83, 162.00, 163.53, 160.87, 162.00
12/19/83, 162.32, 162.81, 162.46, 162.32
12/16/83, 162.39, 163.30, 160.61, 162.39
12/15/83, 161.67, 163.90, 160.91, 161.67
12/14/83, 163.33, 165.67, 162.52, 163.33
12/13/83, 164.93, 166.58, 163.94, 164.93
12/12/83, 165.62, 166.63, 163.97, 165.62
12/09/83, 165.09, 166.33, 163.55, 165.09
12/08/83, 165.20, 165.93, 164.02, 165.20
12/07/83, 165.91, 167.15, 164.31, 165.91
12/06/83, 165.47, 167.06, 164.38, 165.47
12/05/83, 165.77, 166.75, 163.73, 165.77
12/02/83, 165.54, 167.55, 164.44, 165.54
12/01/83, 166.49, 167.85, 164.82, 166.49
11/30/83, 166.40, 169.06, 165.69, 166.40
11/29/83, 167.91, 168.58, 165.38, 167.91
11/28/83, 166.54, 167.99, 165.37, 166.54
11/25/83, 167.18, 167.11, 166.80, 167.18
11/23/83, 166.96, 168.38, 165.27, 166.96
11/22/83, 166.84, 168.46, 165.06, 166.84
11/21/83, 166.05, 167.16, 163.88, 166.05
11/18/83, 165.09, 166.70, 163.63, 165.09
11/17/83, 166.13, 167.39, 164.58, 166.13
11/16/83, 166.08, 167.56, 164.45, 166.08
11/15/83, 165.36, 167.38, 164.36, 165.36
11/14/83, 166.58, 168.48, 165.25, 166.58
11/11/83, 166.29, 166.94, 163.61, 166.29
11/10/83, 164.41, 165.80, 163.06, 164.41
11/09/83, 163.97, 164.63, 161.12, 163.97
11/08/83, 161.76, 163.02, 160.60, 161.76
11/07/83, 161.91, 163.56, 160.88, 161.91
11/04/83, 162.44, 163.82, 161.35, 162.44
11/03/83, 163.45, 165.59, 162.71, 163.45
11/02/83, 164.84, 166.00, 162.81, 164.84
11/01/83, 163.64, 164.74, 163.64, 163.64
10/31/83, 163.55, 165.34, 161.99, 163.55
10/28/83, 163.37, 165.90, 162.44, 163.37
10/27/83, 164.84, 166.24, 163.19, 164.84
10/26/83, 165.38, 167.58, 164.54, 165.38
10/25/83, 166.47, 168.06, 165.16, 166.47
10/24/83, 165.99, 166.78, 162.96, 165.99
10/21/83, 165.95, 168.14, 164.11, 165.95
10/20/83, 166.98, 168.34, 165.43, 166.98
10/19/83, 166.73, 167.52, 165.77, 166.73
10/18/83, 167.81, 171.25, 166.87, 167.81
10/17/83, 170.43, 171.99, 168.73, 170.43
10/14/83, 169.86, 171.05, 168.22, 169.86
10/13/83, 169.88, 171.14, 168.40, 169.88
10/12/83, 169.63, 171.59, 168.37, 169.63
10/11/83, 170.34, 172.89, 169.65, 170.34
10/10/83, 172.65, 173.10, 169.30, 172.65
10/07/83, 170.80, 172.19, 169.26, 170.80
10/06/83, 170.28, 170.90, 167.26, 170.28
10/05/83, 167.74, 168.54, 165.00, 167.74
10/04/83, 166.27, 167.83, 164.79, 166.27
10/03/83, 165.80, 167.05, 163.94, 165.80
09/30/83, 166.07, 167.66, 164.77, 166.07
09/29/83, 167.23, 169.17, 166.46, 167.23
09/28/83, 168.01, 169.32, 166.76, 168.01
09/27/83, 168.43, 171.04, 161.71, 168.43
09/26/83, 170.07, 171.59, 168.41, 170.07
09/23/83, 169.51, 171.05, 168.03, 169.51
09/22/83, 169.76, 170.62, 167.26, 169.76
09/21/83, 168.41, 170.35, 167.24, 168.41
09/20/83, 169.25, 170.43, 167.38, 169.25
09/19/83, 167.62, 168.86, 165.70, 167.62
09/16/83, 166.24, 167.21, 163.70, 166.24
09/15/83, 164.38, 166.38, 163.65, 164.38
09/14/83, 165.36, 166.28, 163.67, 165.36
09/13/83, 164.80, 164.78, 164.19, 164.80
09/12/83, 165.48, 169.95, 164.59, 165.48
09/09/83, 166.92, 168.68, 165.97, 166.92
09/08/83, 167.77, 169.05, 166.16, 167.77
09/07/83, 167.96, 169.48, 166.17, 167.96
09/06/83, 167.89, 168.82, 165.80, 167.89
09/02/83, 165.00, 166.01, 163.52, 165.00
09/01/83, 164.23, 165.72, 162.81, 164.23
08/31/83, 164.04, 165.17, 161.65, 164.04
08/30/83, 162.58, 163.93, 161.23, 162.58
08/29/83, 162.25, 163.03, 160.16, 162.25
08/26/83, 162.14, 162.96, 159.62, 162.14
08/25/83, 160.84, 162.26, 159.20, 160.84
08/24/83, 161.25, 163.60, 160.45, 161.25
08/23/83, 162.77, 165.01, 161.64, 162.77
08/22/83, 164.34, 166.49, 163.07, 164.34
08/19/83, 163.98, 165.03, 162.28, 163.98
08/18/83, 163.55, 166.65, 162.89, 163.55
08/17/83, 165.29, 166.17, 162.58, 165.29
08/16/83, 163.41, 164.75, 161.78, 163.41
08/15/83, 163.71, 165.64, 162.56, 163.71
08/12/83, 162.16, 163.50, 160.70, 162.16
08/11/83, 161.55, 163.08, 160.33, 161.55
08/10/83, 161.54, 162.48, 158.74, 161.54
08/09/83, 160.13, 161.19, 157.62, 160.13
08/08/83, 159.18, 161.61, 158.29, 159.18
08/05/83, 161.74, 162.96, 159.98, 161.74
08/04/83, 161.33, 163.92, 158.96, 161.33
08/03/83, 163.44, 164.40, 160.60, 163.44
08/02/83, 162.01, 163.97, 160.96, 162.01
08/01/83, 162.04, 163.79, 160.46, 162.04
07/29/83, 162.56, 165.25, 160.64, 162.56
07/28/83, 165.04, 168.37, 164.38, 165.04
07/27/83, 167.59, 171.65, 166.79, 167.59
07/26/83, 170.35, 171.62, 168.23, 170.35
07/25/83, 169.53, 170.52, 166.86, 169.53
07/22/83, 168.89, 170.06, 167.28, 168.89
07/21/83, 169.06, 170.84, 167.29, 169.06
07/20/83, 169.29, 169.90, 165.92, 169.29
07/19/83, 164.83, 166.10, 163.43, 164.83
07/18/83, 163.95, 165.19, 162.48, 163.95
07/15/83, 164.29, 166.37, 163.37, 164.29
07/14/83, 166.01, 167.85, 164.84, 166.01
07/13/83, 165.46, 165.64, 163.89, 165.46
07/12/83, 165.53, 168.51, 164.91, 165.53
07/11/83, 168.11, 169.23, 166.53, 168.11
07/08/83, 167.08, 168.72, 166.19, 167.08
07/07/83, 167.56, 169.99, 166.27, 167.56
07/06/83, 168.48, 169.23, 165.72, 168.48
07/05/83, 166.60, 168.08, 165.00, 166.60
07/01/83, 168.91, 168.40, 167.90, 168.91
06/30/83, 168.11, 169.12, 166.15, 168.11
06/29/83, 166.64, 167.93, 164.30, 166.64
06/28/83, 165.68, 169.44, 165.16, 165.68
06/27/83, 168.46, 170.93, 167.38, 168.46
06/24/83, 170.40, 171.93, 168.72, 170.40
06/23/83, 170.57, 172.14, 168.96, 170.57
06/22/83, 170.99, 172.76, 169.15, 170.99
06/21/83, 170.53, 171.45, 167.31, 170.53
06/20/83, 169.02, 170.70, 167.66, 169.02
06/17/83, 169.13, 170.80, 167.30, 169.13
06/16/83, 169.14, 168.97, 168.23, 169.14
06/15/83, 167.12, 167.67, 164.11, 167.12
06/14/83, 165.53, 167.10, 163.74, 165.53
06/13/83, 164.84, 165.71, 161.98, 164.84
06/10/83, 162.68, 163.89, 161.15, 162.68
06/09/83, 161.83, 162.97, 159.97, 161.83
06/08/83, 161.36, 163.42, 160.41, 161.36
06/07/83, 162.77, 165.81, 162.13, 162.77
06/06/83, 164.83, 165.99, 163.07, 164.83
06/03/83, 164.42, 165.79, 162.94, 164.42
06/02/83, 163.98, 165.05, 161.82, 163.98
06/01/83, 162.55, 163.60, 160.58, 162.55
05/31/83, 162.39, 164.65, 161.24, 162.39
05/27/83, 164.46, 166.28, 163.55, 164.46
05/26/83, 165.48, 166.04, 165.48, 165.48
05/25/83, 166.21, 167.26, 163.81, 166.21
05/24/83, 165.54, 166.52, 162.99, 165.54
05/23/83, 163.43, 164.25, 159.65, 163.43
05/20/83, 162.14, 163.09, 160.30, 162.14
05/19/83, 161.99, 164.29, 161.12, 161.99
05/18/83, 163.27, 166.00, 162.26, 163.27
05/17/83, 163.71, 164.67, 161.85, 163.71
05/16/83, 163.40, 164.43, 161.33, 163.40
05/13/83, 164.90, 166.15, 163.46, 164.90
05/12/83, 164.25, 166.02, 162.98, 164.25
05/11/83, 164.96, 167.14, 163.65, 164.96
05/10/83, 165.95, 167.44, 164.63, 165.95
05/09/83, 165.81, 167.25, 164.03, 165.81
05/06/83, 166.10, 167.70, 163.73, 166.10
05/05/83, 164.28, 165.56, 162.16, 164.28
05/04/83, 163.31, 164.70, 161.38, 163.31
05/03/83, 162.34, 163.37, 159.98, 162.34
05/02/83, 162.11, 164.80, 161.06, 162.11
04/29/83, 164.42, 165.39, 161.91, 164.42
04/28/83, 162.95, 163.90, 160.53, 162.95
04/27/83, 161.44, 163.71, 161.44, 161.44
04/26/83, 161.81, 162.17, 157.35, 161.81
04/25/83, 158.81, 161.70, 158.09, 158.81
04/22/83, 160.42, 161.81, 158.83, 160.42
04/21/83, 160.05, 161.03, 160.62, 160.05
04/20/83, 160.71, 161.73, 158.02, 160.71
04/19/83, 158.71, 160.42, 157.49, 158.71
04/18/83, 159.74, 160.61, 157.55, 159.74
04/15/83, 158.75, 159.88, 156.98, 158.75
04/14/83, 158.11, 158.82, 155.74, 158.11
04/13/83, 156.77, 158.03, 155.02, 156.77
04/12/83, 155.82, 156.81, 154.06, 155.82
04/11/83, 155.14, 155.80, 151.44, 155.14
04/08/83, 152.85, 153.52, 150.67, 152.85
04/07/83, 151.76, 151.54, 150.89, 151.76
04/06/83, 151.04, 152.39, 149.46, 151.04
04/05/83, 151.89, 154.62, 151.32, 151.89
04/04/83, 153.02, 152.78, 152.24, 153.02
03/31/83, 152.96, 156.41, 152.30, 152.96
03/30/83, 153.39, 153.99, 151.25, 153.39
03/29/83, 151.59, 153.18, 150.64, 151.59
03/28/83, 151.85, 153.33, 150.90, 151.85
03/25/83, 152.67, 154.48, 151.49, 152.67
03/24/83, 153.37, 154.72, 151.71, 153.37
03/23/83, 152.81, 153.83, 150.15, 152.81
03/22/83, 150.66, 152.57, 149.79, 150.66
03/21/83, 151.19, 151.96, 148.58, 151.19
03/18/83, 149.90, 151.11, 148.56, 149.90
03/17/83, 149.59, 150.49, 148.27, 149.59
03/16/83, 149.80, 152.52, 149.04, 149.80
03/15/83, 151.36, 152.07, 149.70, 151.36
03/14/83, 150.83, 152.15, 149.48, 150.83
03/11/83, 151.24, 152.54, 149.97, 151.24
03/10/83, 151.80, 153.97, 152.79, 151.80
03/09/83, 152.87, 152.87, 150.05, 152.87
03/08/83, 151.26, 154.05, 150.70, 151.26
03/07/83, 153.67, 154.95, 151.84, 153.67
03/04/83, 153.67, 154.68, 151.53, 153.67
03/03/83, 153.48, 155.03, 151.61, 153.48
03/02/83, 152.30, 152.49, 151.38, 152.30
03/01/83, 150.88, 151.75, 148.05, 150.88
02/28/83, 148.06, 149.32, 148.51, 148.06
02/25/83, 149.74, 151.81, 148.67, 149.74
02/24/83, 149.60, 150.43, 146.95, 149.60
02/23/83, 146.79, 147.47, 144.53, 146.79
02/22/83, 145.48, 147.17, 145.66, 145.48
02/18/83, 148.00, 148.21, 147.32, 148.00
02/17/83, 147.44, 148.54, 145.65, 147.44
02/16/83, 147.43, 148.58, 148.13, 147.43
02/15/83, 148.30, 150.34, 147.31, 148.30
02/14/83, 148.92, 149.86, 146.74, 148.92
02/11/83, 147.63, 149.59, 146.36, 147.63
02/10/83, 147.50, 148.53, 144.81, 147.50
02/09/83, 145.00, 146.70, 143.43, 145.00
02/08/83, 145.70, 147.89, 144.74, 145.70
02/07/83, 146.93, 148.34, 145.13, 146.93
02/04/83, 146.14, 145.70, 144.18, 146.14
02/03/83, 144.26, 145.44, 142.50, 144.26
02/02/83, 143.23, 143.37, 141.95, 143.23
02/01/83, 142.96, 146.04, 142.57, 142.96
01/31/83, 145.30, 146.06, 142.98, 145.30
01/28/83, 144.51, 146.58, 143.16, 144.51
01/27/83, 144.27, 144.98, 141.16, 144.27
01/26/83, 141.54, 143.17, 140.10, 141.54
01/25/83, 141.75, 142.69, 139.14, 141.75
01/24/83, 139.97, 146.17, 142.47, 139.97
01/21/83, 143.85, 146.17, 142.47, 143.85
01/20/83, 146.29, 147.77, 144.52, 146.29
01/19/83, 145.27, 147.40, 143.51, 145.27
01/18/83, 146.40, 147.71, 144.44, 146.40
01/17/83, 146.71, 147.76, 147.16, 146.71
01/14/83, 146.65, 148.03, 144.94, 146.65
01/13/83, 145.72, 147.77, 144.63, 145.72
01/12/83, 146.69, 149.08, 145.07, 146.69
01/11/83, 145.78, 147.68, 144.45, 145.78
01/10/83, 146.78, 146.77, 144.70, 146.78
01/07/83, 145.18, 147.62, 143.75, 145.18
01/06/83, 145.27, 146.69, 141.60, 145.27
01/05/83, 141.96, 142.59, 141.49, 141.96
01/04/83, 141.35, 141.93, 137.30, 141.35
01/03/83, 138.34, 142.13, 137.72, 138.34
12/31/82, 140.64, 141.63, 139.45, 140.64
12/30/82, 140.33, 142.46, 139.57, 140.33
12/29/82, 141.24, 142.49, 139.71, 141.24
12/28/82, 140.77, 142.33, 141.23, 140.77
12/27/82, 142.18, 143.02, 139.15, 142.18
12/23/82, 139.72, 140.98, 139.72, 139.72
12/22/82, 138.83, 140.86, 137.30, 138.83
12/21/82, 138.61, 139.41, 135.09, 138.61
12/20/82, 136.26, 138.82, 135.40, 136.26
12/17/82, 137.49, 138.57, 134.84, 137.49
12/16/82, 135.30, 137.01, 133.76, 135.30
12/15/82, 135.24, 137.89, 134.16, 135.24
12/14/82, 137.39, 143.00, 136.79, 137.39
12/13/82, 139.95, 141.19, 138.45, 139.95
12/10/82, 139.57, 142.09, 138.17, 139.57
12/09/82, 140.00, 142.67, 138.27, 140.00
12/08/82, 141.81, 144.65, 140.82, 141.81
12/07/82, 142.72, 144.63, 140.74, 142.72
12/06/82, 141.77, 141.77, 138.07, 141.77
12/03/82, 138.69, 140.57, 137.74, 138.69
12/02/82, 138.82, 140.56, 137.64, 138.82
12/01/82, 138.72, 141.24, 137.31, 138.72
11/30/82, 138.54, 138.98, 133.45, 138.54
11/29/82, 134.20, 135.99, 133.04, 134.20
11/26/82, 134.88, 135.63, 133.52, 134.88
11/24/82, 133.88, 134.87, 132.15, 133.88
11/23/82, 132.93, 135.12, 132.09, 132.93
11/22/82, 134.22, 137.49, 133.74, 134.22
11/19/82, 137.02, 139.77, 136.33, 137.02
11/18/82, 138.34, 139.60, 136.68, 138.34
11/17/82, 137.93, 138.97, 135.66, 137.93
11/16/82, 135.42, 137.28, 132.98, 135.42
11/15/82, 137.03, 138.90, 135.79, 137.03
11/12/82, 139.53, 142.74, 138.76, 139.53
11/11/82, 141.76, 142.38, 138.78, 141.76
11/10/82, 141.16, 144.16, 141.61, 141.16
11/09/82, 143.02, 144.03, 139.86, 143.02
11/08/82, 140.44, 142.02, 138.33, 140.44
11/05/82, 142.16, 143.59, 140.25, 142.16
11/04/82, 141.85, 143.71, 143.11, 141.85
11/03/82, 142.87, 143.51, 137.28, 142.87
11/02/82, 137.49, 139.31, 135.72, 137.49
11/01/82, 135.47, 136.06, 132.54, 135.47
10/29/82, 133.71, 134.82, 131.67, 133.71
10/28/82, 133.59, 136.20, 132.90, 133.59
10/27/82, 135.28, 136.95, 133.56, 135.28
10/26/82, 134.48, 135.29, 130.74, 134.48
10/25/82, 133.32, 136.97, 132.54, 133.32
10/22/82, 138.83, 141.40, 137.48, 138.83
10/21/82, 139.06, 144.38, 136.76, 139.06
10/20/82, 139.23, 139.68, 135.47, 139.23
10/19/82, 136.58, 138.81, 134.93, 136.58
10/18/82, 136.73, 137.47, 133.23, 136.73
10/15/82, 133.57, 135.30, 132.05, 133.57
10/14/82, 134.57, 138.01, 133.86, 134.57
10/13/82, 136.71, 137.14, 134.25, 136.71
10/12/82, 134.44, 135.81, 133.64, 134.44
10/11/82, 134.47, 135.48, 132.63, 134.47
10/08/82, 131.05, 132.06, 127.22, 131.05
10/07/82, 128.81, 139.27, 126.80, 128.81
10/06/82, 125.97, 126.33, 121.82, 125.97
10/05/82, 121.98, 123.42, 121.00, 121.98
10/04/82, 121.51, 122.22, 119.91, 121.51
10/01/82, 121.97, 122.46, 119.13, 121.97
09/30/82, 120.42, 121.90, 119.45, 120.42
09/29/82, 121.63, 123.47, 120.71, 121.63
09/28/82, 123.24, 124.91, 122.58, 123.24
09/27/82, 123.62, 124.20, 122.08, 123.62
09/24/82, 123.32, 124.44, 122.36, 123.32
09/23/82, 123.81, 124.92, 122.21, 123.81
09/22/82, 123.99, 127.31, 123.56, 123.99
09/21/82, 124.88, 125.27, 122.16, 124.88
09/20/82, 122.51, 123.25, 120.81, 122.51
09/17/82, 122.55, 124.27, 121.82, 122.55
09/16/82, 123.77, 125.59, 122.89, 123.77
09/15/82, 124.29, 124.69, 122.06, 124.29
09/14/82, 123.10, 124.50, 121.80, 123.10
09/13/82, 122.24, 122.66, 119.60, 122.24
09/10/82, 120.97, 122.17, 119.58, 120.97
09/09/82, 121.97, 123.85, 121.00, 121.97
09/08/82, 122.20, 123.65, 120.45, 122.20
09/07/82, 121.37, 123.30, 120.39, 121.37
09/03/82, 122.68, 124.83, 121.01, 122.68
09/02/82, 120.28, 120.90, 117.16, 120.28
09/01/82, 118.25, 120.01, 118.24, 118.25
08/31/82, 119.51, 120.45, 117.11, 119.51
08/30/82, 117.66, 117.11, 115.92, 117.66
08/27/82, 117.11, 118.89, 115.94, 117.11
08/26/82, 118.55, 120.24, 118.69, 118.55
08/25/82, 117.58, 118.78, 114.56, 117.58
08/24/82, 115.34, 117.53, 114.08, 115.34
08/23/82, 116.11, 116.69, 111.98, 116.11
08/20/82, 113.02, 113.49, 109.33, 113.02
